latitude,longitude,elevation,timezone,country,state,county
-2.95,104.58,27,7,Indonesia,b'Sumatera Selatan',b'Banyu Asin'
-2.99,104.58,16,7,Indonesia,b'Sumatera Selatan',b'Banyu Asin'
-3.03,104.58,7,7,Indonesia,b'Sumatera Selatan',b'Banyu Asin'
-3.07,104.58,5,7,Indonesia,b'Sumatera Selatan',b'Muara Enim'
-3.11,104.58,6,7,Indonesia,b'Sumatera Selatan',b'Ogan Ilir'
-3.15,104.58,5,7,Indonesia,b'Sumatera Selatan',b'Ogan Ilir'
-3.19,104.58,15,7,Indonesia,b'Sumatera Selatan',b'Ogan Ilir'
-3.23,104.58,22,7,Indonesia,b'Sumatera Selatan',b'Ogan Ilir'
-3.27,104.58,11,7,Indonesia,b'Sumatera Selatan',b'Ogan Ilir'
-3.31,104.58,18,7,Indonesia,b'Sumatera Selatan',b'Ogan Ilir'
-3.35,104.58,24,7,Indonesia,b'Sumatera Selatan',b'Ogan Ilir'
-3.39,104.58,21,7,Indonesia,b'Sumatera Selatan',b'Ogan Ilir'
-3.43,104.58,20,7,Indonesia,b'Sumatera Selatan',b'Ogan Ilir'
-3.47,104.58,26,7,Indonesia,b'Sumatera Selatan',b'Ogan Ilir'
-3.51,104.58,16,7,Indonesia,b'Sumatera Selatan',b'Ogan Ilir'
-3.55,104.58,17,7,Indonesia,b'Sumatera Selatan',b'Ogan Ilir'
-3.59,104.58,22,7,Indonesia,b'Sumatera Selatan',b'Ogan Ilir'
-3.63,104.58,24,7,Indonesia,b'Sumatera Selatan',b'Ogan Ilir'
-3.67,104.58,22,7,Indonesia,b'Sumatera Selatan',b'Ogan Ilir'
-3.71,104.58,25,7,Indonesia,b'Sumatera Selatan',b'Ogan Ilir'
-3.75,104.58,27,7,Indonesia,b'Sumatera Selatan',b'Ogan Ilir'
-3.79,104.58,40,7,Indonesia,b'Sumatera Selatan',b'Ogan Komering Ulu Timur'
-3.83,104.58,38,7,Indonesia,b'Sumatera Selatan',b'Ogan Komering Ulu Timur'
-3.87,104.58,40,7,Indonesia,b'Sumatera Selatan',b'Ogan Komering Ulu Timur'
-3.91,104.58,42,7,Indonesia,b'Sumatera Selatan',b'Ogan Komering Ulu Timur'
-3.95,104.58,45,7,Indonesia,b'Sumatera Selatan',b'Ogan Komering Ulu Timur'
-3.99,104.58,46,7,Indonesia,b'Sumatera Selatan',b'Ogan Komering Ulu Timur'
-4.03,104.58,50,7,Indonesia,b'Sumatera Selatan',b'Ogan Komering Ulu Timur'
-4.07,104.58,59,7,Indonesia,b'Sumatera Selatan',b'Ogan Komering Ulu Timur'
-4.11,104.58,71,7,Indonesia,b'Sumatera Selatan',b'Ogan Komering Ulu Timur'
-4.15,104.58,67,7,Indonesia,b'Sumatera Selatan',b'Ogan Komering Ulu Timur'
-4.19,104.58,65,7,Indonesia,b'Sumatera Selatan',b'Ogan Komering Ulu Timur'
-4.23,104.58,65,7,Indonesia,b'Sumatera Selatan',b'Ogan Komering Ulu Timur'
-4.27,104.58,67,7,Indonesia,b'Lampung',b'Way Kanan'
-4.31,104.58,66,7,Indonesia,b'Lampung',b'Way Kanan'
-4.35,104.58,55,7,Indonesia,b'Lampung',b'Way Kanan'
-4.39,104.58,41,7,Indonesia,b'Lampung',b'Way Kanan'
-4.43,104.58,76,7,Indonesia,b'Lampung',b'Way Kanan'
-4.47,104.58,88,7,Indonesia,b'Lampung',b'Way Kanan'
-4.51,104.58,80,7,Indonesia,b'Lampung',b'Way Kanan'
-4.55,104.58,88,7,Indonesia,b'Lampung',b'Way Kanan'
-4.59,104.58,89,7,Indonesia,b'Lampung',b'Way Kanan'
-4.63,104.58,97,7,Indonesia,b'Lampung',b'Way Kanan'
-4.67,104.58,104,7,Indonesia,b'Lampung',b'Way Kanan'
-4.71,104.58,112,7,Indonesia,b'Lampung',b'Way Kanan'
-4.75,104.58,159,7,Indonesia,b'Lampung',b'Way Kanan'
-4.79,104.58,189,7,Indonesia,b'Lampung',b'Way Kanan'
-4.83,104.58,226,7,Indonesia,b'Lampung',b'Lampung Utara'
-4.87,104.58,284,7,Indonesia,b'Lampung',b'Lampung Utara'
-4.91,104.58,405,7,Indonesia,b'Lampung',b'Lampung Utara'
-4.95,104.58,732,7,Indonesia,b'Lampung',b'Lampung Utara'
-4.99,104.58,1321,7,Indonesia,b'Lampung',b'Lampung Utara'
-5.03,104.58,1602,7,Indonesia,b'Lampung',b'Lampung Utara'
-5.07,104.58,926,7,Indonesia,b'Lampung',b'Lampung Tengah'
-5.11,104.58,884,7,Indonesia,b'Lampung',b'Lampung Tengah'
-5.15,104.58,809,7,Indonesia,b'Lampung',b'Tanggamus'
-5.19,104.58,830,7,Indonesia,b'Lampung',b'Tanggamus'
-5.23,104.58,941,7,Indonesia,b'Lampung',b'Tanggamus'
-5.27,104.58,1473,7,Indonesia,b'Lampung',b'Tanggamus'
-5.31,104.58,1032,7,Indonesia,b'Lampung',b'Tanggamus'
-5.35,104.58,790,7,Indonesia,b'Lampung',b'Tanggamus'
-5.39,104.58,502,7,Indonesia,b'Lampung',b'Tanggamus'
-5.43,104.58,148,7,Indonesia,b'Lampung',b'Tanggamus'
-5.47,104.58,41,7,Indonesia,b'Lampung',b'Tanggamus'
-5.63,104.58,203,7,Indonesia,b'Lampung',b'Tanggamus'
-5.67,104.58,257,7,Indonesia,b'Lampung',b'Lampung Barat'
-5.71,104.58,99,7,Indonesia,b'Lampung',b'Lampung Barat'
-5.75,104.58,139,7,Indonesia,b'Lampung',b'Lampung Barat'
-5.79,104.58,106,7,Indonesia,b'Lampung',b'Lampung Barat'
-5.83,104.58,68,7,Indonesia,b'Lampung',b'Lampung Barat'
-5.87,104.58,17,7,Indonesia,b'Lampung',b'Lampung Barat'
-5.91,104.58,6,7,Indonesia,b'Lampung',b'Lampung Barat'
1.09,104.62,23,7,Indonesia,b'Kepulauan Riau',b'Bintan'
1.05,104.62,29,7,Indonesia,b'Kepulauan Riau',b'Bintan'
1.01,104.62,12,7,Indonesia,b'Kepulauan Riau',b'Bintan'
0.97,104.62,17,7,Indonesia,b'Kepulauan Riau',b'Bintan'
0.93,104.62,16,7,Indonesia,b'Kepulauan Riau',b'Bintan'
0.85,104.62,14,7,Indonesia,b'Kepulauan Riau',b'Bintan'
0.73,104.62,9,7,Indonesia,b'Kepulauan Riau',b'Bintan'
0.09,104.62,15,7,Indonesia,b'Kepulauan Riau',b'Lingga'
-0.03,104.62,34,7,Indonesia,b'Kepulauan Riau',b'Lingga'
-0.07,104.62,14,7,Indonesia,b'Kepulauan Riau',b'Lingga'
-0.11,104.62,56,7,Indonesia,b'Kepulauan Riau',b'Lingga'
-0.15,104.62,205,7,Indonesia,b'Kepulauan Riau',b'Lingga'
-0.19,104.62,127,7,Indonesia,b'Kepulauan Riau',b'Lingga'
-0.23,104.62,17,7,Indonesia,b'Kepulauan Riau',b'Lingga'
-1.91,104.62,17,7,Indonesia,b'Sumatera Selatan',b'Banyu Asin'
-2.03,104.62,22,7,Indonesia,b'Sumatera Selatan',b'Banyu Asin'
-2.07,104.62,23,7,Indonesia,b'Sumatera Selatan',b'Banyu Asin'
-2.15,104.62,15,7,Indonesia,b'Sumatera Selatan',b'Banyu Asin'
-2.19,104.62,6,7,Indonesia,b'Sumatera Selatan',b'Banyu Asin'
-2.23,104.62,5,7,Indonesia,b'Sumatera Selatan',b'Banyu Asin'
-2.27,104.62,6,7,Indonesia,b'Sumatera Selatan',b'Musi Banyuasin'
-2.31,104.62,7,7,Indonesia,b'Sumatera Selatan',b'Musi Banyuasin'
-2.35,104.62,8,7,Indonesia,b'Sumatera Selatan',b'Musi Banyuasin'
-2.39,104.62,6,7,Indonesia,b'Sumatera Selatan',b'Banyu Asin'
-2.43,104.62,7,7,Indonesia,b'Sumatera Selatan',b'Banyu Asin'
-2.47,104.62,7,7,Indonesia,b'Sumatera Selatan',b'Banyu Asin'
-2.51,104.62,5,7,Indonesia,b'Sumatera Selatan',b'Banyu Asin'
-2.55,104.62,5,7,Indonesia,b'Sumatera Selatan',b'Banyu Asin'
-2.59,104.62,5,7,Indonesia,b'Sumatera Selatan',b'Banyu Asin'
-2.63,104.62,5,7,Indonesia,b'Sumatera Selatan',b'Banyu Asin'
-2.67,104.62,6,7,Indonesia,b'Sumatera Selatan',b'Banyu Asin'
-2.71,104.62,5,7,Indonesia,b'Sumatera Selatan',b'Banyu Asin'
-2.75,104.62,5,7,Indonesia,b'Sumatera Selatan',b'Banyu Asin'
-2.79,104.62,5,7,Indonesia,b'Sumatera Selatan',b'Banyu Asin'
-2.83,104.62,8,7,Indonesia,b'Sumatera Selatan',b'Banyu Asin'
-2.87,104.62,18,7,Indonesia,b'Sumatera Selatan',b'Banyu Asin'
-2.91,104.62,27,7,Indonesia,b'Sumatera Selatan',b'Banyu Asin'
-2.95,104.62,26,7,Indonesia,b'Sumatera Selatan',b'Banyu Asin'
-2.99,104.62,14,7,Indonesia,b'Sumatera Selatan',b'Banyu Asin'
-3.03,104.62,6,7,Indonesia,b'Sumatera Selatan',b'Banyu Asin'
-3.07,104.62,5,7,Indonesia,b'Sumatera Selatan',b'Muara Enim'
-3.11,104.62,5,7,Indonesia,b'Sumatera Selatan',b'Muara Enim'
-3.15,104.62,5,7,Indonesia,b'Sumatera Selatan',b'Ogan Ilir'
-3.19,104.62,17,7,Indonesia,b'Sumatera Selatan',b'Ogan Ilir'
-3.23,104.62,11,7,Indonesia,b'Sumatera Selatan',b'Ogan Ilir'
-3.27,104.62,11,7,Indonesia,b'Sumatera Selatan',b'Ogan Ilir'
-3.31,104.62,21,7,Indonesia,b'Sumatera Selatan',b'Ogan Ilir'
-3.35,104.62,21,7,Indonesia,b'Sumatera Selatan',b'Ogan Ilir'
-3.39,104.62,15,7,Indonesia,b'Sumatera Selatan',b'Ogan Ilir'
-3.43,104.62,21,7,Indonesia,b'Sumatera Selatan',b'Ogan Ilir'
-3.47,104.62,23,7,Indonesia,b'Sumatera Selatan',b'Ogan Ilir'
-3.51,104.62,16,7,Indonesia,b'Sumatera Selatan',b'Ogan Ilir'
-3.55,104.62,16,7,Indonesia,b'Sumatera Selatan',b'Ogan Ilir'
-3.59,104.62,17,7,Indonesia,b'Sumatera Selatan',b'Ogan Ilir'
-3.63,104.62,20,7,Indonesia,b'Sumatera Selatan',b'Ogan Ilir'
-3.67,104.62,20,7,Indonesia,b'Sumatera Selatan',b'Ogan Ilir'
-3.71,104.62,22,7,Indonesia,b'Sumatera Selatan',b'Ogan Komering Ulu Timur'
-3.75,104.62,34,7,Indonesia,b'Sumatera Selatan',b'Ogan Komering Ulu Timur'
-3.79,104.62,35,7,Indonesia,b'Sumatera Selatan',b'Ogan Komering Ulu Timur'
-3.83,104.62,36,7,Indonesia,b'Sumatera Selatan',b'Ogan Komering Ulu Timur'
-3.87,104.62,39,7,Indonesia,b'Sumatera Selatan',b'Ogan Komering Ulu Timur'
-3.91,104.62,43,7,Indonesia,b'Sumatera Selatan',b'Ogan Komering Ulu Timur'
-3.95,104.62,44,7,Indonesia,b'Sumatera Selatan',b'Ogan Komering Ulu Timur'
-3.99,104.62,54,7,Indonesia,b'Sumatera Selatan',b'Ogan Komering Ulu Timur'
-4.03,104.62,62,7,Indonesia,b'Sumatera Selatan',b'Ogan Komering Ulu Timur'
-4.07,104.62,64,7,Indonesia,b'Sumatera Selatan',b'Ogan Komering Ulu Timur'
-4.11,104.62,61,7,Indonesia,b'Sumatera Selatan',b'Ogan Komering Ulu Timur'
-4.15,104.62,59,7,Indonesia,b'Sumatera Selatan',b'Ogan Komering Ulu Timur'
-4.19,104.62,61,7,Indonesia,b'Sumatera Selatan',b'Ogan Komering Ulu Timur'
-4.23,104.62,62,7,Indonesia,b'Lampung',b'Way Kanan'
-4.27,104.62,64,7,Indonesia,b'Lampung',b'Way Kanan'
-4.31,104.62,55,7,Indonesia,b'Lampung',b'Way Kanan'
-4.35,104.62,40,7,Indonesia,b'Lampung',b'Way Kanan'
-4.39,104.62,44,7,Indonesia,b'Lampung',b'Way Kanan'
-4.43,104.62,69,7,Indonesia,b'Lampung',b'Way Kanan'
-4.47,104.62,59,7,Indonesia,b'Lampung',b'Way Kanan'
-4.51,104.62,63,7,Indonesia,b'Lampung',b'Way Kanan'
-4.55,104.62,61,7,Indonesia,b'Lampung',b'Way Kanan'
-4.59,104.62,74,7,Indonesia,b'Lampung',b'Way Kanan'
-4.63,104.62,106,7,Indonesia,b'Lampung',b'Way Kanan'
-4.67,104.62,124,7,Indonesia,b'Lampung',b'Lampung Utara'
-4.71,104.62,131,7,Indonesia,b'Lampung',b'Way Kanan'
-4.75,104.62,159,7,Indonesia,b'Lampung',b'Way Kanan'
-4.79,104.62,179,7,Indonesia,b'Lampung',b'Way Kanan'
-4.83,104.62,187,7,Indonesia,b'Lampung',b'Lampung Utara'
-4.87,104.62,213,7,Indonesia,b'Lampung',b'Lampung Utara'
-4.91,104.62,339,7,Indonesia,b'Lampung',b'Lampung Utara'
-4.95,104.62,626,7,Indonesia,b'Lampung',b'Lampung Utara'
-4.99,104.62,1188,7,Indonesia,b'Lampung',b'Lampung Utara'
-5.03,104.62,1123,7,Indonesia,b'Lampung',b'Lampung Utara'
-5.07,104.62,823,7,Indonesia,b'Lampung',b'Lampung Utara'
-5.11,104.62,774,7,Indonesia,b'Lampung',b'Lampung Tengah'
-5.15,104.62,708,7,Indonesia,b'Lampung',b'Lampung Tengah'
-5.19,104.62,647,7,Indonesia,b'Lampung',b'Tanggamus'
-5.23,104.62,760,7,Indonesia,b'Lampung',b'Tanggamus'
-5.27,104.62,1063,7,Indonesia,b'Lampung',b'Tanggamus'
-5.31,104.62,855,7,Indonesia,b'Lampung',b'Tanggamus'
-5.35,104.62,724,7,Indonesia,b'Lampung',b'Tanggamus'
-5.39,104.62,647,7,Indonesia,b'Lampung',b'Tanggamus'
-5.43,104.62,365,7,Indonesia,b'Lampung',b'Tanggamus'
-5.47,104.62,69,7,Indonesia,b'Lampung',b'Tanggamus'
-5.67,104.62,187,7,Indonesia,b'Lampung',b'Tanggamus'
-5.71,104.62,153,7,Indonesia,b'Lampung',b'Tanggamus'
-5.75,104.62,158,7,Indonesia,b'Lampung',b'Tanggamus'
-5.79,104.62,138,7,Indonesia,b'Lampung',b'Tanggamus'
-5.83,104.62,104,7,Indonesia,b'Lampung',b'Lampung Barat'
-5.87,104.62,49,7,Indonesia,b'Lampung',b'Lampung Barat'
-5.91,104.62,26,7,Indonesia,b'Lampung',b'Lampung Barat'
0.85,104.66,6,7,Indonesia,b'Kepulauan Riau',b'Bintan'
0.05,104.66,21,7,Indonesia,b'Kepulauan Riau',b'Lingga'
-0.07,104.66,2,7,Indonesia,b'Kepulauan Riau',b'Lingga'
-0.15,104.66,29,7,Indonesia,b'Kepulauan Riau',b'Lingga'
-0.19,104.66,42,7,Indonesia,b'Kepulauan Riau',b'Lingga'
-1.99,104.66,11,7,Indonesia,b'Sumatera Selatan',b'Banyu Asin'
-2.03,104.66,12,7,Indonesia,b'Sumatera Selatan',b'Banyu Asin'
-2.07,104.66,17,7,Indonesia,b'Sumatera Selatan',b'Banyu Asin'
-2.11,104.66,22,7,Indonesia,b'Sumatera Selatan',b'Banyu Asin'
-2.15,104.66,10,7,Indonesia,b'Sumatera Selatan',b'Banyu Asin'
-2.19,104.66,5,7,Indonesia,b'Sumatera Selatan',b'Banyu Asin'
-2.23,104.66,5,7,Indonesia,b'Sumatera Selatan',b'Banyu Asin'
-2.27,104.66,5,7,Indonesia,b'Sumatera Selatan',b'Banyu Asin'
-2.31,104.66,5,7,Indonesia,b'Sumatera Selatan',b'Banyu Asin'
-2.35,104.66,7,7,Indonesia,b'Sumatera Selatan',b'Banyu Asin'
-2.39,104.66,8,7,Indonesia,b'Sumatera Selatan',b'Banyu Asin'
-2.43,104.66,5,7,Indonesia,b'Sumatera Selatan',b'Banyu Asin'
-2.47,104.66,6,7,Indonesia,b'Sumatera Selatan',b'Banyu Asin'
-2.51,104.66,5,7,Indonesia,b'Sumatera Selatan',b'Banyu Asin'
-2.55,104.66,7,7,Indonesia,b'Sumatera Selatan',b'Banyu Asin'
-2.59,104.66,4,7,Indonesia,b'Sumatera Selatan',b'Banyu Asin'
-2.63,104.66,5,7,Indonesia,b'Sumatera Selatan',b'Banyu Asin'
-2.67,104.66,4,7,Indonesia,b'Sumatera Selatan',b'Banyu Asin'
-2.71,104.66,6,7,Indonesia,b'Sumatera Selatan',b'Banyu Asin'
-2.75,104.66,7,7,Indonesia,b'Sumatera Selatan',b'Banyu Asin'
-2.79,104.66,7,7,Indonesia,b'Sumatera Selatan',b'Banyu Asin'
-2.83,104.66,7,7,Indonesia,b'Sumatera Selatan',b'Banyu Asin'
-2.87,104.66,12,7,Indonesia,b'Sumatera Selatan',b'Banyu Asin'
-2.91,104.66,13,7,Indonesia,b'Sumatera Selatan',b'Banyu Asin'
-2.95,104.66,14,7,Indonesia,b'Sumatera Selatan',b'Palembang'
-2.99,104.66,11,7,Indonesia,b'Sumatera Selatan',b'Palembang'
-3.03,104.66,7,7,Indonesia,b'Sumatera Selatan',b'Palembang'
-3.07,104.66,6,7,Indonesia,b'Sumatera Selatan',b'Muara Enim'
-3.11,104.66,7,7,Indonesia,b'Sumatera Selatan',b'Ogan Ilir'
-3.15,104.66,8,7,Indonesia,b'Sumatera Selatan',b'Ogan Ilir'
-3.19,104.66,8,7,Indonesia,b'Sumatera Selatan',b'Ogan Ilir'
-3.23,104.66,9,7,Indonesia,b'Sumatera Selatan',b'Ogan Ilir'
-3.27,104.66,11,7,Indonesia,b'Sumatera Selatan',b'Ogan Ilir'
-3.31,104.66,10,7,Indonesia,b'Sumatera Selatan',b'Ogan Ilir'
-3.35,104.66,13,7,Indonesia,b'Sumatera Selatan',b'Ogan Ilir'
-3.39,104.66,20,7,Indonesia,b'Sumatera Selatan',b'Ogan Ilir'
-3.43,104.66,19,7,Indonesia,b'Sumatera Selatan',b'Ogan Ilir'
-3.47,104.66,13,7,Indonesia,b'Sumatera Selatan',b'Ogan Ilir'
-3.51,104.66,16,7,Indonesia,b'Sumatera Selatan',b'Ogan Ilir'
-3.55,104.66,21,7,Indonesia,b'Sumatera Selatan',b'Ogan Ilir'
-3.59,104.66,29,7,Indonesia,b'Sumatera Selatan',b'Ogan Komering Ilir'
-3.63,104.66,31,7,Indonesia,b'Sumatera Selatan',b'Ogan Komering Ilir'
-3.67,104.66,27,7,Indonesia,b'Sumatera Selatan',b'Ogan Komering Ulu Timur'
-3.71,104.66,30,7,Indonesia,b'Sumatera Selatan',b'Ogan Komering Ulu Timur'
-3.75,104.66,30,7,Indonesia,b'Sumatera Selatan',b'Ogan Komering Ulu Timur'
-3.79,104.66,36,7,Indonesia,b'Sumatera Selatan',b'Ogan Komering Ulu Timur'
-3.83,104.66,38,7,Indonesia,b'Sumatera Selatan',b'Ogan Komering Ulu Timur'
-3.87,104.66,44,7,Indonesia,b'Sumatera Selatan',b'Ogan Komering Ulu Timur'
-3.91,104.66,51,7,Indonesia,b'Sumatera Selatan',b'Ogan Komering Ulu Timur'
-3.95,104.66,62,7,Indonesia,b'Sumatera Selatan',b'Ogan Komering Ulu Timur'
-3.99,104.66,55,7,Indonesia,b'Sumatera Selatan',b'Ogan Komering Ulu Timur'
-4.03,104.66,47,7,Indonesia,b'Sumatera Selatan',b'Ogan Komering Ulu Timur'
-4.07,104.66,48,7,Indonesia,b'Sumatera Selatan',b'Ogan Komering Ulu Timur'
-4.11,104.66,53,7,Indonesia,b'Sumatera Selatan',b'Ogan Komering Ulu Timur'
-4.15,104.66,66,7,Indonesia,b'Sumatera Selatan',b'Ogan Komering Ulu Timur'
-4.19,104.66,81,7,Indonesia,b'Sumatera Selatan',b'Ogan Komering Ulu Timur'
-4.23,104.66,86,7,Indonesia,b'Sumatera Selatan',b'Ogan Komering Ulu Timur'
-4.27,104.66,67,7,Indonesia,b'Lampung',b'Way Kanan'
-4.31,104.66,40,7,Indonesia,b'Lampung',b'Way Kanan'
-4.35,104.66,33,7,Indonesia,b'Lampung',b'Way Kanan'
-4.39,104.66,36,7,Indonesia,b'Lampung',b'Way Kanan'
-4.43,104.66,56,7,Indonesia,b'Lampung',b'Way Kanan'
-4.47,104.66,74,7,Indonesia,b'Lampung',b'Way Kanan'
-4.51,104.66,85,7,Indonesia,b'Lampung',b'Way Kanan'
-4.55,104.66,72,7,Indonesia,b'Lampung',b'Way Kanan'
-4.59,104.66,75,7,Indonesia,b'Lampung',b'Way Kanan'
-4.63,104.66,81,7,Indonesia,b'Lampung',b'Lampung Utara'
-4.67,104.66,87,7,Indonesia,b'Lampung',b'Lampung Utara'
-4.71,104.66,84,7,Indonesia,b'Lampung',b'Lampung Utara'
-4.75,104.66,104,7,Indonesia,b'Lampung',b'Lampung Utara'
-4.79,104.66,115,7,Indonesia,b'Lampung',b'Lampung Utara'
-4.83,104.66,124,7,Indonesia,b'Lampung',b'Lampung Utara'
-4.87,104.66,134,7,Indonesia,b'Lampung',b'Lampung Utara'
-4.91,104.66,172,7,Indonesia,b'Lampung',b'Lampung Utara'
-4.95,104.66,270,7,Indonesia,b'Lampung',b'Lampung Utara'
-4.99,104.66,390,7,Indonesia,b'Lampung',b'Lampung Utara'
-5.03,104.66,444,7,Indonesia,b'Lampung',b'Lampung Utara'
-5.07,104.66,478,7,Indonesia,b'Lampung',b'Lampung Utara'
-5.11,104.66,517,7,Indonesia,b'Lampung',b'Lampung Tengah'
-5.15,104.66,631,7,Indonesia,b'Lampung',b'Lampung Tengah'
-5.19,104.66,442,7,Indonesia,b'Lampung',b'Tanggamus'
-5.23,104.66,395,7,Indonesia,b'Lampung',b'Tanggamus'
-5.27,104.66,447,7,Indonesia,b'Lampung',b'Tanggamus'
-5.31,104.66,437,7,Indonesia,b'Lampung',b'Tanggamus'
-5.35,104.66,482,7,Indonesia,b'Lampung',b'Tanggamus'
-5.39,104.66,1133,7,Indonesia,b'Lampung',b'Tanggamus'
-5.43,104.66,1192,7,Indonesia,b'Lampung',b'Tanggamus'
-5.47,104.66,332,7,Indonesia,b'Lampung',b'Tanggamus'
-5.51,104.66,46,7,Indonesia,b'Lampung',b'Tanggamus'
-5.79,104.66,37,7,Indonesia,b'Lampung',b'Tanggamus'
-5.83,104.66,60,7,Indonesia,b'Lampung',b'Tanggamus'
-5.87,104.66,45,7,Indonesia,b'Lampung',b'Tanggamus'
-5.91,104.66,49,7,Indonesia,b'Lampung',b'Tanggamus'
0.77,104.7,12,7,Indonesia,b'Kepulauan Riau',b'Bintan'
-0.11,104.7,5,7,Indonesia,b'Kepulauan Riau',b'Lingga'
-0.15,104.7,30,7,Indonesia,b'Kepulauan Riau',b'Lingga'
-0.19,104.7,31,7,Indonesia,b'Kepulauan Riau',b'Lingga'
-2.03,104.7,17,7,Indonesia,b'Sumatera Selatan',b'Banyu Asin'
-2.07,104.7,20,7,Indonesia,b'Sumatera Selatan',b'Banyu Asin'
-2.11,104.7,21,7,Indonesia,b'Sumatera Selatan',b'Banyu Asin'
-2.15,104.7,7,7,Indonesia,b'Sumatera Selatan',b'Banyu Asin'
-2.19,104.7,6,7,Indonesia,b'Sumatera Selatan',b'Banyu Asin'
-2.23,104.7,5,7,Indonesia,b'Sumatera Selatan',b'Banyu Asin'
-2.27,104.7,5,7,Indonesia,b'Sumatera Selatan',b'Banyu Asin'
-2.31,104.7,5,7,Indonesia,b'Sumatera Selatan',b'Banyu Asin'
-2.39,104.7,9,7,Indonesia,b'Sumatera Selatan',b'Banyu Asin'
-2.43,104.7,9,7,Indonesia,b'Sumatera Selatan',b'Banyu Asin'
-2.47,104.7,5,7,Indonesia,b'Sumatera Selatan',b'Banyu Asin'
-2.51,104.7,7,7,Indonesia,b'Sumatera Selatan',b'Banyu Asin'
-2.55,104.7,6,7,Indonesia,b'Sumatera Selatan',b'Banyu Asin'
-2.59,104.7,7,7,Indonesia,b'Sumatera Selatan',b'Banyu Asin'
-2.63,104.7,4,7,Indonesia,b'Sumatera Selatan',b'Banyu Asin'
-2.67,104.7,5,7,Indonesia,b'Sumatera Selatan',b'Banyu Asin'
-2.71,104.7,6,7,Indonesia,b'Sumatera Selatan',b'Banyu Asin'
-2.75,104.7,8,7,Indonesia,b'Sumatera Selatan',b'Banyu Asin'
-2.79,104.7,8,7,Indonesia,b'Sumatera Selatan',b'Banyu Asin'
-2.83,104.7,7,7,Indonesia,b'Sumatera Selatan',b'Banyu Asin'
-2.87,104.7,8,7,Indonesia,b'Sumatera Selatan',b'Palembang'
-2.91,104.7,14,7,Indonesia,b'Sumatera Selatan',b'Palembang'
-2.95,104.7,12,7,Indonesia,b'Sumatera Selatan',b'Palembang'
-2.99,104.7,8,7,Indonesia,b'Sumatera Selatan',b'Palembang'
-3.03,104.7,6,7,Indonesia,b'Sumatera Selatan',b'Palembang'
-3.07,104.7,6,7,Indonesia,b'Sumatera Selatan',b'Ogan Ilir'
-3.11,104.7,6,7,Indonesia,b'Sumatera Selatan',b'Ogan Ilir'
-3.15,104.7,6,7,Indonesia,b'Sumatera Selatan',b'Ogan Ilir'
-3.19,104.7,6,7,Indonesia,b'Sumatera Selatan',b'Ogan Ilir'
-3.23,104.7,8,7,Indonesia,b'Sumatera Selatan',b'Ogan Ilir'
-3.27,104.7,10,7,Indonesia,b'Sumatera Selatan',b'Ogan Ilir'
-3.31,104.7,10,7,Indonesia,b'Sumatera Selatan',b'Ogan Ilir'
-3.35,104.7,16,7,Indonesia,b'Sumatera Selatan',b'Ogan Ilir'
-3.39,104.7,16,7,Indonesia,b'Sumatera Selatan',b'Ogan Ilir'
-3.43,104.7,19,7,Indonesia,b'Sumatera Selatan',b'Ogan Ilir'
-3.47,104.7,16,7,Indonesia,b'Sumatera Selatan',b'Ogan Ilir'
-3.51,104.7,20,7,Indonesia,b'Sumatera Selatan',b'Ogan Komering Ilir'
-3.55,104.7,22,7,Indonesia,b'Sumatera Selatan',b'Ogan Komering Ilir'
-3.59,104.7,26,7,Indonesia,b'Sumatera Selatan',b'Ogan Komering Ilir'
-3.63,104.7,26,7,Indonesia,b'Sumatera Selatan',b'Ogan Komering Ilir'
-3.67,104.7,29,7,Indonesia,b'Sumatera Selatan',b'Ogan Komering Ulu Timur'
-3.71,104.7,28,7,Indonesia,b'Sumatera Selatan',b'Ogan Komering Ulu Timur'
-3.75,104.7,28,7,Indonesia,b'Sumatera Selatan',b'Ogan Komering Ulu Timur'
-3.79,104.7,33,7,Indonesia,b'Sumatera Selatan',b'Ogan Komering Ulu Timur'
-3.83,104.7,34,7,Indonesia,b'Sumatera Selatan',b'Ogan Komering Ulu Timur'
-3.87,104.7,44,7,Indonesia,b'Sumatera Selatan',b'Ogan Komering Ulu Timur'
-3.91,104.7,56,7,Indonesia,b'Sumatera Selatan',b'Ogan Komering Ulu Timur'
-3.95,104.7,60,7,Indonesia,b'Sumatera Selatan',b'Ogan Komering Ulu Timur'
-3.99,104.7,48,7,Indonesia,b'Sumatera Selatan',b'Ogan Komering Ulu Timur'
-4.03,104.7,44,7,Indonesia,b'Sumatera Selatan',b'Ogan Komering Ulu Timur'
-4.07,104.7,48,7,Indonesia,b'Sumatera Selatan',b'Ogan Komering Ulu Timur'
-4.11,104.7,61,7,Indonesia,b'Sumatera Selatan',b'Ogan Komering Ulu Timur'
-4.15,104.7,70,7,Indonesia,b'Sumatera Selatan',b'Ogan Komering Ulu Timur'
-4.19,104.7,77,7,Indonesia,b'Sumatera Selatan',b'Ogan Komering Ulu Timur'
-4.23,104.7,87,7,Indonesia,b'Sumatera Selatan',b'Ogan Komering Ulu Timur'
-4.27,104.7,60,7,Indonesia,b'Lampung',b'Way Kanan'
-4.31,104.7,34,7,Indonesia,b'Lampung',b'Way Kanan'
